pair_id,pair_label,prompt_id,attack_family,attack_checkpoint,attack_strength,donor_source,output_affecting_available,output_affecting_reason,output_affecting,top1_changed,top5_jaccard,top20_jaccard,logit_l2_delta,logit_linf_delta,clean_top1_id,attacked_top1_id,clean_top5_ids,attacked_top5_ids,clean_top5_probs,attacked_top5_probs
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_127,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.025641,1429.611606,19.003906,7281,715,7281 2924 22406 29734 576,715 2303 59 1124 220,0.37063578 0.14289282 0.09975527 0.07073708 0.04861683,0.37853465 0.14939893 0.10593970 0.09797821 0.08315303
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_127,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,1,0.0,0.290323,424.609461,7.592773,7281,3555,7281 2924 22406 29734 576,3555 1128 481 3170 8429,0.37063578 0.14289282 0.09975527 0.07073708 0.04861683,0.51378203 0.13613868 0.10038237 0.08257229 0.04816399
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_127,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.25,0.481481,251.882115,4.521973,7281,7281,7281 2924 22406 29734 576,7281 22406 3555 481 1096,0.37063578 0.14289282 0.09975527 0.07073708 0.04861683,0.48446005 0.20353693 0.05923262 0.04102924 0.03945743
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_127,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.0,0.142857,555.063382,7.492981,7281,1096,7281 2924 22406 29734 576,1096 3555 10339 4710 1416,0.37063578 0.14289282 0.09975527 0.07073708 0.04861683,0.19058147 0.10524908 0.09361047 0.07760581 0.05589737
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_127,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,0.818182,59.503212,0.853516,7281,7281,7281 2924 22406 29734 576,7281 2924 22406 3555 29734,0.37063578 0.14289282 0.09975527 0.07073708 0.04861683,0.37541221 0.12872935 0.10672038 0.07221062 0.06944428
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_128,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1509.171763,19.960938,7281,9223,7281 22406 3555 481 1096,9223 2308 476 2525 3255,0.48446005 0.20353693 0.05923262 0.04102924 0.03945743,0.25682126 0.10295766 0.09901342 0.09157244 0.08602435
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_128,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,0,0.25,0.481481,251.882115,4.521973,7281,7281,7281 22406 3555 481 1096,7281 2924 22406 29734 576,0.48446005 0.20353693 0.05923262 0.04102924 0.03945743,0.37063578 0.14289282 0.09975527 0.07073708 0.04861683
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_128,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.6,210.763601,3.527344,7281,7281,7281 22406 3555 481 1096,7281 481 3555 23768 22406,0.48446005 0.20353693 0.05923262 0.04102924 0.03945743,0.14562972 0.12952575 0.12359434 0.08169087 0.08105515
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_128,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.212121,518.935595,9.350098,7281,1096,7281 22406 3555 481 1096,1096 3555 576 10339 758,0.48446005 0.20353693 0.05923262 0.04102924 0.03945743,0.25787069 0.12276485 0.12086156 0.05238961 0.05238961
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_128,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.818182,63.367785,0.900391,7281,7281,7281 22406 3555 481 1096,7281 22406 3555 481 1096,0.48446005 0.20353693 0.05923262 0.04102924 0.03945743,0.41579971 0.19036698 0.10189610 0.04557075 0.03990309
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_129,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1830.762861,22.023438,7281,5774,7281 481 3555 23768 22406,5774 5990 102605 32967 60817,0.14562972 0.12952575 0.12359434 0.08169087 0.08105515,0.40584297 0.15404062 0.08309868 0.06032317 0.04113683
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_129,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.6,210.763601,3.527344,7281,7281,7281 481 3555 23768 22406,7281 22406 3555 481 1096,0.14562972 0.12952575 0.12359434 0.08169087 0.08105515,0.48446005 0.20353693 0.05923262 0.04102924 0.03945743
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_129,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.428571,0.6,246.44816,4.339844,7281,3555,7281 481 3555 23768 22406,3555 7281 23768 1128 65279,0.14562972 0.12952575 0.12359434 0.08169087 0.08105515,0.45180681 0.07729503 0.06874762 0.04913171 0.04302116
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_129,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.25,513.464061,8.109772,7281,1096,7281 481 3555 23768 22406,1096 3555 758 576 1416,0.14562972 0.12952575 0.12359434 0.08169087 0.08105515,0.15772334 0.13075724 0.09344799 0.08442322 0.08246756
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_129,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,1,1.0,0.904762,56.766576,0.798828,7281,3555,7281 481 3555 23768 22406,3555 481 7281 22406 23768,0.14562972 0.12952575 0.12359434 0.08169087 0.08105515,0.16384597 0.13372718 0.11349278 0.06883685 0.06316825
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_130,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1557.901405,17.7854,3555,11,3555 7281 23768 1128 65279,11 303 8 375 13,0.45180681 0.07729503 0.06874762 0.04913171 0.04302116,0.65426236 0.06181422 0.03991026 0.03959968 0.03577533
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_130,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,1,0.428571,0.6,246.44816,4.339844,3555,7281,3555 7281 23768 1128 65279,7281 481 3555 23768 22406,0.45180681 0.07729503 0.06874762 0.04913171 0.04302116,0.14562972 0.12952575 0.12359434 0.08169087 0.08105515
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_130,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.25,0.37931,401.595253,6.931152,3555,3555,3555 7281 23768 1128 65279,3555 10339 7281 481 2585,0.45180681 0.07729503 0.06874762 0.04913171 0.04302116,0.24645068 0.16162630 0.15065228 0.08001082 0.06951461
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_130,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.212121,607.662103,8.136108,3555,1096,3555 7281 23768 1128 65279,1096 3555 10339 4710 758,0.45180681 0.07729503 0.06874762 0.04913171 0.04302116,0.25945663 0.13148622 0.06509040 0.06114677 0.05766690
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_130,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.428571,0.904762,63.389129,0.762939,3555,3555,3555 7281 23768 1128 65279,3555 7281 1128 481 8429,0.45180681 0.07729503 0.06874762 0.04913171 0.04302116,0.50158362 0.05806252 0.05583818 0.05005302 0.04281262
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_131,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1562.14996,19.162109,3555,12,3555 10339 7281 481 2585,12 368 17 82 13,0.24645068 0.16162630 0.15065228 0.08001082 0.06951461,0.32408404 0.30207954 0.05856079 0.05290527 0.04969990
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_131,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,0,0.25,0.37931,401.595253,6.931152,3555,3555,3555 10339 7281 481 2585,3555 7281 23768 1128 65279,0.24645068 0.16162630 0.15065228 0.08001082 0.06951461,0.45180681 0.07729503 0.06874762 0.04913171 0.04302116
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_131,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.428571,0.73913,218.956951,2.5625,3555,7281,3555 10339 7281 481 2585,7281 3555 10339 22406 2924,0.24645068 0.16162630 0.15065228 0.08001082 0.06951461,0.28417974 0.15211045 0.13635093 0.09820989 0.04461385
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_131,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.25,470.505891,8.640869,3555,758,3555 10339 7281 481 2585,758 1096 3555 220 2585,0.24645068 0.16162630 0.15065228 0.08001082 0.06951461,0.26646660 0.15664763 0.11195101 0.09726473 0.04265812
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_131,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,1.0,52.26222,0.742188,3555,3555,3555 10339 7281 481 2585,3555 10339 7281 2585 481,0.24645068 0.16162630 0.15065228 0.08001082 0.06951461,0.25986147 0.20880456 0.10917599 0.08436467 0.07216092
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_132,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1490.329968,19.125,7281,320,7281 3555 10339 22406 2924,320 1574 1331 102198 3759,0.28417974 0.15211045 0.13635093 0.09820989 0.04461385,0.10542036 0.09903326 0.09303314 0.07302255 0.07133098
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_132,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,1,0.428571,0.73913,218.956951,2.5625,7281,3555,7281 3555 10339 22406 2924,3555 10339 7281 481 2585,0.28417974 0.15211045 0.13635093 0.09820989 0.04461385,0.24645068 0.16162630 0.15065228 0.08001082 0.06951461
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_132,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.111111,0.25,422.160862,6.583008,7281,3555,7281 3555 10339 22406 2924,3555 2585 1128 1246 1096,0.28417974 0.15211045 0.13635093 0.09820989 0.04461385,0.42518216 0.17045225 0.10666629 0.06173371 0.04080349
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_132,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.25,468.057571,7.456299,7281,4710,7281 3555 10339 22406 2924,4710 1096 3555 758 5005,0.28417974 0.15211045 0.13635093 0.09820989 0.04461385,0.24993568 0.13273984 0.12086100 0.09486488 0.07926258
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_132,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,1.0,50.859614,0.640625,7281,7281,7281 3555 10339 22406 2924,7281 3555 10339 22406 81917,0.28417974 0.15211045 0.13635093 0.09820989 0.04461385,0.23104307 0.17576830 0.17576830 0.07678748 0.04805238
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_133,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,3027.273767,25.015625,3555,60494,3555 2585 1128 1246 1096,60494 86535 33129 77044 103876,0.42518216 0.17045225 0.10666629 0.06173371 0.04080349,0.30058226 0.12628408 0.09311604 0.06106699 0.04609578
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_133,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,1,0.111111,0.25,422.160862,6.583008,3555,7281,3555 2585 1128 1246 1096,7281 3555 10339 22406 2924,0.42518216 0.17045225 0.10666629 0.06173371 0.04080349,0.28417974 0.15211045 0.13635093 0.09820989 0.04461385
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_133,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.428571,0.538462,300.662184,4.722656,3555,3555,3555 2585 1128 1246 1096,3555 481 1096 2585 760,0.42518216 0.17045225 0.10666629 0.06173371 0.04080349,0.17816881 0.15846662 0.13660676 0.08615681 0.06254313
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_133,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.290323,509.413351,7.950562,3555,758,3555 2585 1128 1246 1096,758 1096 3555 576 1205,0.42518216 0.17045225 0.10666629 0.06173371 0.04080349,0.22351822 0.19571910 0.12057904 0.09317626 0.05876553
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_133,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,0.904762,58.662514,0.6875,3555,3555,3555 2585 1128 1246 1096,3555 2585 1128 1246 481,0.42518216 0.17045225 0.10666629 0.06173371 0.04080349,0.44516973 0.18413020 0.10168635 0.06463578 0.03327165
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_134,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1781.729144,20.195312,3555,46686,3555 481 1096 2585 760,46686 15661 9370 99297 16872,0.17816881 0.15846662 0.13660676 0.08615681 0.06254313,0.20396368 0.14238959 0.11003015 0.06029155 0.05362441
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_134,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,0,0.428571,0.538462,300.662184,4.722656,3555,3555,3555 481 1096 2585 760,3555 2585 1128 1246 1096,0.17816881 0.15846662 0.13660676 0.08615681 0.06254313,0.42518216 0.17045225 0.10666629 0.06173371 0.04080349
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_134,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.25,0.666667,174.586537,2.475098,3555,3555,3555 481 1096 2585 760,3555 2585 10339 1128 1246,0.17816881 0.15846662 0.13660676 0.08615681 0.06254313,0.35160312 0.17270165 0.07143251 0.06504004 0.06015220
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_134,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.212121,459.109538,8.11377,3555,1096,3555 481 1096 2585 760,1096 758 576 4220 3555,0.17816881 0.15846662 0.13660676 0.08615681 0.06254313,0.43517745 0.12565831 0.08240873 0.05889486 0.04882556
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_134,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,1.0,55.463834,0.601562,3555,3555,3555 481 1096 2585 760,3555 481 1096 2585 760,0.17816881 0.15846662 0.13660676 0.08615681 0.06254313,0.22922152 0.13266324 0.11707490 0.11347288 0.05444488
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_135,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1483.783081,18.066406,3555,825,3555 2585 10339 1128 1246,825 603 151643 4102 198,0.35160312 0.17270165 0.07143251 0.06504004 0.06015220,0.22755331 0.19161910 0.16518599 0.08050522 0.06939984
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_135,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,0,0.25,0.666667,174.586537,2.475098,3555,3555,3555 2585 10339 1128 1246,3555 481 1096 2585 760,0.35160312 0.17270165 0.07143251 0.06504004 0.06015220,0.17816881 0.15846662 0.13660676 0.08615681 0.06254313
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_135,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.25,0.481481,277.769537,3.817871,3555,1096,3555 2585 10339 1128 1246,1096 481 2585 3555 4710,0.35160312 0.17270165 0.07143251 0.06504004 0.06015220,0.27150296 0.14532506 0.11055748 0.08677756 0.05917715
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_135,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.290323,463.462019,8.262939,3555,1096,3555 2585 10339 1128 1246,1096 758 3555 576 2585,0.35160312 0.17270165 0.07143251 0.06504004 0.06015220,0.24911068 0.20491286 0.13127210 0.06549408 0.03659562
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_135,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,65.949815,0.671875,3555,3555,3555 2585 10339 1128 1246,3555 2585 10339 1246 1128,0.35160312 0.17270165 0.07143251 0.06504004 0.06015220,0.37003969 0.20435532 0.06738923 0.06430326 0.05854878
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_136,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1833.84943,21.789062,1096,35648,1096 481 2585 3555 4710,35648 8767 120807 2752 598,0.27150296 0.14532506 0.11055748 0.08677756 0.05917715,0.15742883 0.10735713 0.09774978 0.07672468 0.07207617
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_136,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,1,0.25,0.481481,277.769537,3.817871,1096,3555,1096 481 2585 3555 4710,3555 2585 10339 1128 1246,0.27150296 0.14532506 0.11055748 0.08677756 0.05917715,0.35160312 0.17270165 0.07143251 0.06504004 0.06015220
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_136,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.111111,0.428571,404.320058,6.541016,1096,2924,1096 481 2585 3555 4710,2924 7281 1096 22406 29734,0.27150296 0.14532506 0.11055748 0.08677756 0.05917715,0.32337638 0.14921369 0.11263240 0.10916707 0.08771820
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_136,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,0,0.111111,0.37931,429.720633,8.143066,1096,1096,1096 481 2585 3555 4710,1096 758 576 1205 6771,0.27150296 0.14532506 0.11055748 0.08677756 0.05917715,0.31705973 0.15094306 0.12319613 0.04392693 0.04224412
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_136,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,1.0,63.69275,0.628906,1096,1096,1096 481 2585 3555 4710,1096 481 2585 3555 1246,0.27150296 0.14532506 0.11055748 0.08677756 0.05917715,0.26525262 0.14763532 0.12144150 0.09911766 0.05223134
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_137,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1560.990282,19.65625,2924,587,2924 7281 1096 22406 29734,587 8815 2388 17 1499,0.32337638 0.14921369 0.11263240 0.10916707 0.08771820,0.10206167 0.08798266 0.08729798 0.08137066 0.07408883
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_137,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,1,0.111111,0.428571,404.320058,6.541016,2924,1096,2924 7281 1096 22406 29734,1096 481 2585 3555 4710,0.32337638 0.14921369 0.11263240 0.10916707 0.08771820,0.27150296 0.14532506 0.11055748 0.08677756 0.05917715
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_137,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.428571,0.37931,294.440752,5.554688,2924,7281,2924 7281 1096 22406 29734,7281 481 22406 4710 1096,0.32337638 0.14921369 0.11263240 0.10916707 0.08771820,0.18942035 0.16075897 0.13643436 0.09524653 0.09088488
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_137,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.25,509.901618,6.125,2924,1096,2924 7281 1096 22406 29734,1096 758 3555 220 2585,0.32337638 0.14921369 0.11263240 0.10916707 0.08771820,0.22421344 0.14363652 0.11099370 0.06226182 0.06129654
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_137,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.818182,53.68679,0.789062,2924,2924,2924 7281 1096 22406 29734,2924 7281 1096 22406 29734,0.32337638 0.14921369 0.11263240 0.10916707 0.08771820,0.29836111 0.17000103 0.12340752 0.11961067 0.08958425
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_138,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.025641,1757.040919,20.371094,7281,323,7281 481 22406 4710 1096,323 151643 20703 11 13,0.18942035 0.16075897 0.13643436 0.09524653 0.09088488,0.21885992 0.17862826 0.16912184 0.10501014 0.07988750
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_138,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,1,0.428571,0.37931,294.440752,5.554688,7281,2924,7281 481 22406 4710 1096,2924 7281 1096 22406 29734,0.18942035 0.16075897 0.13643436 0.09524653 0.09088488,0.32337638 0.14921369 0.11263240 0.10916707 0.08771820
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_138,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.428571,0.666667,257.944435,4.613281,7281,3555,7281 481 22406 4710 1096,3555 481 4710 10339 1096,0.18942035 0.16075897 0.13643436 0.09524653 0.09088488,0.17354318 0.14387235 0.08392000 0.07761331 0.07234356
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_138,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.37931,490.535817,9.925781,7281,3555,7281 481 22406 4710 1096,3555 1096 2585 758 1128,0.18942035 0.16075897 0.13643436 0.09524653 0.09088488,0.33241806 0.12916374 0.11488061 0.07359528 0.05512032
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_138,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,0.904762,53.090414,0.726562,7281,7281,7281 481 22406 4710 1096,7281 481 22406 1096 3555,0.18942035 0.16075897 0.13643436 0.09524653 0.09088488,0.18252789 0.13670707 0.13354026 0.08965469 0.08622007
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_139,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1544.962112,19.914062,3555,61897,3555 481 4710 10339 1096,61897 4370 504 3055 40652,0.17354318 0.14387235 0.08392000 0.07761331 0.07234356,0.14259276 0.10679704 0.09800247 0.07114217 0.06895335
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_139,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,1,0.428571,0.666667,257.944435,4.613281,3555,7281,3555 481 4710 10339 1096,7281 481 22406 4710 1096,0.17354318 0.14387235 0.08392000 0.07761331 0.07234356,0.18942035 0.16075897 0.13643436 0.09524653 0.09088488
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_139,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.25,0.666667,241.901122,3.026978,3555,3555,3555 481 4710 10339 1096,3555 2585 1128 1246 10339,0.17354318 0.14387235 0.08392000 0.07761331 0.07234356,0.35140711 0.17808445 0.08747214 0.06654530 0.05918661
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_139,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,0,0.25,0.37931,456.279988,8.496826,3555,3555,3555 481 4710 10339 1096,3555 758 1096 576 2585,0.17354318 0.14387235 0.08392000 0.07761331 0.07234356,0.19654949 0.14836334 0.14046758 0.07818198 0.07344518
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_139,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,0.818182,49.418733,0.849609,3555,3555,3555 481 4710 10339 1096,3555 10339 481 2585 4710,0.17354318 0.14387235 0.08392000 0.07761331 0.07234356,0.19546796 0.13020974 0.11855731 0.08606338 0.06198913
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_140,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1925.877243,22.203125,3555,15859,3555 2585 1128 1246 10339,15859 938 16776 1276 26522,0.35140711 0.17808445 0.08747214 0.06654530 0.05918661,0.16478458 0.15359612 0.12934090 0.11149882 0.08093947
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_140,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,0,0.25,0.666667,241.901122,3.026978,3555,3555,3555 2585 1128 1246 10339,3555 481 4710 10339 1096,0.35140711 0.17808445 0.08747214 0.06654530 0.05918661,0.17354318 0.14387235 0.08392000 0.07761331 0.07234356
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_140,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.111111,0.538462,414.529338,5.185059,3555,481,3555 2585 1128 1246 10339,481 7281 760 22406 3555,0.35140711 0.17808445 0.08747214 0.06654530 0.05918661,0.52497994 0.10665614 0.10257021 0.05890112 0.04732838
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_140,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,0,0.25,0.212121,473.717837,8.230713,3555,3555,3555 2585 1128 1246 10339,3555 1096 758 576 2585,0.35140711 0.17808445 0.08747214 0.06654530 0.05918661,0.21725213 0.19781031 0.18582559 0.06943795 0.05200662
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_140,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.818182,61.429225,0.636719,3555,3555,3555 2585 1128 1246 10339,3555 2585 1128 1246 10339,0.35140711 0.17808445 0.08747214 0.06654530 0.05918661,0.35348478 0.21273089 0.07825932 0.07585153 0.06337633
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_141,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1655.214002,20.859375,481,1759,481 7281 760 22406 3555,1759 55971 852 49460 2534,0.52497994 0.10665614 0.10257021 0.05890112 0.04732838,0.44547398 0.22399838 0.10498593 0.03031488 0.02149647
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,eval_141,cross_prompt_stale_substitution,C2,,same_run_prev_prompt,1,replay_to_logits_topk_label,1,1,0.111111,0.538462,414.529338,5.185059,481,3555,481 7281 760 22406 3555,3555 2585 1128 1246 10339,0.52497994 0.10665614 0.10257021 0.05890112 0.04732838,0.35140711 0.17808445 0.08747214 0.06654530 0.05918661
