Path,Bytes,SHA256
legacy_veriedge_eurosys/figures/figure2.png,1353861,9c8be5129536948a0a88d64eb70fab23c6d36c28fa549767d7c9e81811284b2a
legacy_veriedge_eurosys/figures/figure2_editable_layout.pptx,101906,d3dbb993edcd5989f7305dfb6b2f951fd1d322abad4d3fd995d9dcfbfc111bc2
legacy_veriedge_eurosys/figures/figure2_reference_style_with_icons.pptx,650192,a99ab8b0d9a3009acee1ebda7976bac0094c11410d50d540b65e971d69fbfa77
legacy_veriedge_eurosys/figures/figure2_simple_editable_layout.pptx,94076,31107ea19655e11e12ae483eec01639eb4e370228d5b582a1ad673cac93f46ff
legacy_veriedge_eurosys/figures/figure2_with_icons.pptx,236129,3f03ddb3772024d60fb263c9f89281d0dd906c949cf2d8a60bb104978c6c74b9
legacy_veriedge_eurosys/figures/figure3.png,1124260,efe3a8cc9d184bee4c42853d6491ab566900671afa943a10b0abddff4bd89e98
legacy_veriedge_eurosys/figures/icons_pdf/challenge_clipboard.pdf,1603,9b8c761ee50cdbc843d15aa30c03eb3489c5b84b2eb44303d397c0f30bd9b785
legacy_veriedge_eurosys/figures/icons_pdf/chip.pdf,1644,7bb33df6b28a31454db09f7c8b7585d1d0826f1a1350740b8b47d27c250a46d6
legacy_veriedge_eurosys/figures/icons_pdf/ciphertext_storage.pdf,1601,dada6dd025847a74788febf8beb10f1e00620fafae84531f52b2fe78cc0e21c5
legacy_veriedge_eurosys/figures/icons_pdf/data_store.pdf,1586,9a76d0d994611f5526489fda755d83b8e4aecd44131df617881ffb1891807e4c
legacy_veriedge_eurosys/figures/icons_pdf/document.pdf,1449,2dbde23e688a4bf41898cd6b49bbfa4833d79edccde278777e83a2d21af8fe0a
legacy_veriedge_eurosys/figures/icons_pdf/encrypted_object.pdf,1621,048bb0fea77d142a216833b5e2f270e51f5154ce97477bb5be8261f6b54b861a
legacy_veriedge_eurosys/figures/icons_pdf/escrow_wallet.pdf,1648,75e4d602568afaa929ccec9e4eb3c350a2329d23305a0e4e260dd9ddabdd3509
legacy_veriedge_eurosys/figures/icons_pdf/fig1_icon_sheet.pdf,6729,d2eefbc039d62b5f004be55e7c640ca9d51bd59a28eee409be13ce22263fdbc4
legacy_veriedge_eurosys/figures/icons_pdf/group.pdf,1830,cabfc0f5064408fa1036b18bd02975c9ed7b4fd371484fbf66976090d95fc304
legacy_veriedge_eurosys/figures/icons_pdf/key.pdf,1494,87c60259a762d027af26b807c5517b1e822785aecc456da9f624f4409a99ad84
legacy_veriedge_eurosys/figures/icons_pdf/ledger_link.pdf,1573,c047d682e52749f903370ce1b2e83ed6938987b9464c090ddd691f8463090609
legacy_veriedge_eurosys/figures/icons_pdf/lock.pdf,1554,4137d719151bf60f8985249555f20d93d2d9768ad8c9421b726b6a3779320fcf
legacy_veriedge_eurosys/figures/icons_pdf/orchestrator.pdf,1724,25399fdbe37f4736d72f46ce56d17cb6f123625dc54423a9564143f2bc8b589e
legacy_veriedge_eurosys/figures/icons_pdf/orchestrator_lock.pdf,1554,957836dc353ee15e3f2ee815e8f51f61e6d748db4067a6ca969ea4cecab22070
legacy_veriedge_eurosys/figures/icons_pdf/placement_commit.pdf,1476,bdb9a93d301108ad8a15776e0307d3d593d4e44ddaf2ccb2a31a24898494ce72
legacy_veriedge_eurosys/figures/icons_pdf/provider_group.pdf,1874,9e172b5a3be00c11b287672794236385fd42536bc7250e8e07652457db1f6eb6
legacy_veriedge_eurosys/figures/icons_pdf/quantize_filter.pdf,1288,76319d7175a6df6dfa1ad1022df0e7fdc58c5c26a2571dc93b0e4af62e503db0
legacy_veriedge_eurosys/figures/icons_pdf/quantize_filter.tex,607,27409e7195033f8a3bf2e48e02b60cc9b2cfe422ba7644a85ed22f6089079c9d
legacy_veriedge_eurosys/figures/icons_pdf/quantize_filter_preview-1.png,2776,31573fcacaf8f3917ec26bd451441a43832d3d90fcaba69ba53c0ef12123666e
legacy_veriedge_eurosys/figures/icons_pdf/requester.pdf,1539,e74673df1de8df2ed8f774cc9426d1382821493ae46f69369f8d12f548644125
legacy_veriedge_eurosys/figures/icons_pdf/sample_dice.pdf,2067,a44a65944efdae19fab45f954140663885d60b44e48f696277dbb2bd5549b17d
legacy_veriedge_eurosys/figures/icons_pdf/sample_dice.tex,777,3f51a179300257c586345a60c8919ef547632277154a256463742cfae163c0ef
legacy_veriedge_eurosys/figures/icons_pdf/sample_dice_preview-1.png,5418,faff004021ac2934ff5a47d1b0865c6988cf59babceb4cc01e90136d1d52e226
legacy_veriedge_eurosys/figures/icons_pdf/search.pdf,1470,89bf580ce96c967d6824564b0061c50dff2a77fcba902ae2c667a1a2e0124b5d
legacy_veriedge_eurosys/figures/icons_pdf/server_gray.pdf,1868,0c5a2ae6a5a70bad2396fa7cf147c19d96d3148d6d1e9fc22fbf606007de352c
legacy_veriedge_eurosys/figures/icons_pdf/server_green.pdf,1868,bd5700f304c3b8f75e1df2b453c64fa55c9922c7ab863c318338e9ab984644cb
legacy_veriedge_eurosys/figures/icons_pdf/server_red.pdf,1868,dc23d4b76522bd3fa6a7a07844433ee99a686e8518238eb26ab2d97532bf9429
legacy_veriedge_eurosys/figures/icons_pdf/settlement_bank.pdf,1449,f34bfb9944f68ecb206c5a9e45f42c2524c70dd9f5482bc77416f06ce0a62bfa
legacy_veriedge_eurosys/figures/icons_pdf/shard_grid.pdf,1410,c9a5f05bf698991b03846d698caf8aa1b27ccd8b7f7e38e5a1c4759cf364e404
legacy_veriedge_eurosys/figures/icons_pdf/shield_check.pdf,1425,25354eca269a678f983a0257bee5c53888a8067900009411d01a5fd71927c94d
legacy_veriedge_eurosys/figures/icons_pdf/target_bullseye.pdf,1577,6742f6b7ca3c0d383c9f528249bae1b21256d7ecc9b39cd6c5c75e5a40ae7039
legacy_veriedge_eurosys/figures/icons_pdf/target_bullseye.tex,652,fb5af53a7a20ed3bcf11d30268f7b05f5160cee20ab1a02ad9028bc2c818a49f
legacy_veriedge_eurosys/figures/icons_pdf/target_bullseye_preview-1.png,6356,205396f827a9008758b22f96dd9a557b8949450d0e80a9423779b7867c740fab
legacy_veriedge_eurosys/figures/icons_pdf/verifier_balance.pdf,1580,227cc682d5f2abb86911cae0b133cad08b0667c0cc1df3aaedd5f91aac21c353
legacy_veriedge_eurosys/figures/icons_pdf/warning_triangle.pdf,1480,016f15406876cb90489a1558fa7ae849a67052bacde41ee5aca804a3c0b07a23
legacy_veriedge_eurosys/img/fig_ch3_system_overview.png,1315021,15a6ef779edcbce42f3c41d97d85cac14e63b7b24524165cb089c7d383e845a3
legacy_veriedge_eurosys/img/fig_ch4_privacy_workflow.png,664511,2c7cef9d83a22bcf7135b8950fd7f1d441e85476dae88d8064beea3f45fcaf0d
legacy_veriedge_eurosys/img/fig_ch4_verification_dispute_escalation.jpg,61966,2580636f4e9587f77fcd660beccbcdedbda30f75603adeca79ea1041f29ab07e
legacy_veriedge_eurosys/img/fig_ch5_exo_deployment_overview.png,146005,86d9afdbbcd2c86d484f35f9179bf5f343b69df42374f88a69b3eaa499fc92ff
legacy_veriedge_eurosys/img/fig_ch5_privacy_e2e_latency.png,103039,ae27d6066bcafefb074588c534d0b9eeb107c0def8bdf1be10ff968b8ef378bf
legacy_veriedge_eurosys/img/fig_ch5_privacy_time_breakdown.png,65051,b18965a2744c00badcca5b55eff2fd6d9f99fbd4f4f6f0a05305260a3fcad48a
legacy_veriedge_eurosys/img/fig_ch5_verification_prefill_breakdown.png,47715,31a3b797fc211e68daac5316e486c30700f365e338032f512978027728969908
legacy_veriedge_eurosys/img/fig_ch5_verification_prefill_main.png,59501,98fde2977929b032c4a8b7014166f228d6f1988318f1a8b72d16ca98d505085e
legacy_veriedge_eurosys/img/fig_ch5_verification_tstc_noise_response.png,217904,d5733b95829a887d60b45755014bccbced735c542e63bf1ba6134d407aff5f3c
legacy_veriedge_eurosys/img/fig_system_model_workflow.png,445053,670b8197dc9d640cea68a299d406920004be8bac5eb5d83741831858b4557398
legacy_veriedge_eurosys/img/fig_tstc_mechanism.png,259816,e5aa8643b9f3898f5d08852a334724565d22aaf0b014d648a386f6dddff26593
legacy_veriedge_eurosys/img/figure1.png,1162391,f2e8a89fb8a6b9a2f36a94f129f2b9f7833b3da9c7923fa20d36baddd0ced7a1
legacy_veriedge_eurosys/img/figure1_tikz.tex,5170,acd33b885ce31735b68a2ee902cf69e1633b2a2bf157b01c122871a531ca1888
legacy_veriedge_eurosys/img/figure2.png,1353861,9c8be5129536948a0a88d64eb70fab23c6d36c28fa549767d7c9e81811284b2a
legacy_veriedge_eurosys/img/figure2_reference_style_with_icons.png,132752,4ccf8dc7e0345d82aa3b5a79daac79723956f5b137979bebb71b3b39f15ccc87
legacy_veriedge_eurosys/img/figure2_tikz.tex,5475,6586b3c7672b8f68358c7bbaae7dede4c08182a4941584ee9c5ba07ae936dbaf
legacy_veriedge_eurosys/img/figure2_with_icons.png,84657,83ffadc789af1fa56b7d82f996379b902c005e1f4adf46f560190ca62b1a835d
legacy_veriedge_eurosys/img/figure3.png,1124260,efe3a8cc9d184bee4c42853d6491ab566900671afa943a10b0abddff4bd89e98
legacy_veriedge_eurosys/img/figure3_tikz.tex,4229,5e76909ac6c203dd46e9bfc3f8c12db72f24e3b6fa943873decab7cc5678ff66
legacy_veriedge_eurosys/img/icons/_icons_preview.png,71482,41df8893cdc9d588122b3381ff4b92a8e66cb54e30ca66b131591502088f3785
legacy_veriedge_eurosys/img/icons/figure2_tight/icon_allocation_commitment.png,18515,c8a3775974a4b01737f68d9bc01b96b0a7ecfde281e485a188e272a96a2bd2b1
legacy_veriedge_eurosys/img/icons/figure2_tight/icon_ipfs_storage.png,27891,46ab5d5c71aa03643f374128755fb99bd3717665fab5bba4b17b9df4b9f4a514
legacy_veriedge_eurosys/img/icons/figure2_tight/icon_provider_group.png,22255,baee8089e5e1165f2ba6a10542835292b232239283ed82cf50ce021b1cfd5f39
legacy_veriedge_eurosys/img/icons/figure2_tight/icon_requester.png,19856,0b8d743bf08930106a808a6a7ee7c524fac3e45fa780a147e90d7e5dd83c3e0d
legacy_veriedge_eurosys/img/icons/figure2_tight/icon_result_trace_commitment.png,22743,9320b6fc5c02b4b0f14dcd34eda99e3329098fa8107a653456bb266f473c27e1
legacy_veriedge_eurosys/img/icons/figure2_tight/icon_server_gpu_cluster_v2.png,402165,04ab1b038da35e4cb6536cc16ce0c0e490048ba028a40a3c1adb1cc640162c7a
legacy_veriedge_eurosys/img/icons/figure2_tight/icon_targeted_key_release.png,27460,e581390885227b089a839c3c25c1a931b46db3048a7b43ab95961c6e2ce90754
legacy_veriedge_eurosys/img/icons/figure_icon_sheet.png,1009305,0e003b60c7f241fffdc016dbc3eb5b0c76327ed02783e2ac1c5f52ba72b8d9ff
legacy_veriedge_eurosys/img/icons/icon_allocation_commitment.png,22319,d8d33ba7c5fa5cb2a6a747b0972354a6e145986279fc03e7933f9bd2e4ab13ba
legacy_veriedge_eurosys/img/icons/icon_ipfs_storage.png,31647,10e4deaee6bf04e88e2ca706ed357bf87c7e3e22632883dfd7587310d416ab1f
legacy_veriedge_eurosys/img/icons/icon_network_cube_extra.png,33578,b5aca313d8729d89fe68ca2aa96237b1dec531bf37860456ebd6f335df14a3da
legacy_veriedge_eurosys/img/icons/icon_orchestrator.png,38839,2f338653caad74304429b8a6dc726302e187a15c4602fcffd1d0f46ec774d49d
legacy_veriedge_eurosys/img/icons/icon_provider_group.png,26038,66731a784ed96322f80a32afec12f70d8adc8e8ba9aacc430758e5f65e663ad6
legacy_veriedge_eurosys/img/icons/icon_registry_escrow.png,38514,8312f75909a6fb9d624086e3f130d0fefd09fcac304831b648fd322076d87513
legacy_veriedge_eurosys/img/icons/icon_requester.png,23154,40f22eca65c17378d355ed332c85e302d01ccde11c5676a83c85ae3ae924184e
legacy_veriedge_eurosys/img/icons/icon_result_trace_commitment.png,26681,e9eee7b9ed47060c1911dd5be3c7106745f95a9322f37560ba61d5637bb01828
legacy_veriedge_eurosys/img/icons/icon_routine_screening.png,23975,22b2b7ac891c85d2102de972b12fb2fc135b3847297553a2980360d5c5b8d96b
legacy_veriedge_eurosys/img/icons/icon_server_gpu_cluster.png,59673,0ce1dd4262ad1eeffb691901da4cdd0685f10b7df906f80bdd36d589fec9aac4
legacy_veriedge_eurosys/img/icons/icon_server_gpu_cluster_v2.png,407237,37a44e6afc23f93fa83e8c2cd9dd3b0589cb5616966d92eec1902e165ab610c2
legacy_veriedge_eurosys/img/icons/icon_server_gpu_cluster_v2_raw.png,980950,f41e7acc155bb67ddcf1005d813769ee9631859b73f9149e82086763ef1e7299
legacy_veriedge_eurosys/img/icons/icon_settlement_slashing.png,43336,41f20cf0c99879a93969787f406e921379b875f9ad4f5f4bdf5741d5763d7704
legacy_veriedge_eurosys/img/icons/icon_targeted_key_release.png,31065,f95748f433696d50e233ec09b2f217653a31c33309079f3c27da2cf0e59188c8
legacy_veriedge_eurosys/img/icons/icon_tstc_verifier.png,47638,cc82974fac18e2581459e03b4e18f91bee7065b9b492368d13f4bcfc91e93a2d
legacy_veriedge_eurosys/main_eurosys.pdf,1291348,ce1baa8400110111abd92b645544e9ce809180ec930cc03a61b2aeb2c9c50e53
legacy_veriedge_eurosys/main_eurosys.tex,74050,89d265178ab219230122930160e8b6877bc538201eaf07d4f4f5ada4485e2e31
legacy_veriedge_eurosys/scripts/build_figure1_pptx.js,10314,7ef6c14915ebc12b308e6e445ebcb78e0925b56d624a4259794acd214be63b6a
legacy_veriedge_eurosys/scripts/build_figure2_pptx.js,9171,f6628e510cdc0f8d205e7df8cdab06381256c0118e9ba5c5c8fc7e0c60f43fcf
legacy_veriedge_eurosys/scripts/build_figure2_reference_style_pptx.js,10443,ed198e81ec6ec014a523c4f44b086becf9d58beb239eb7f9d045b36242487f24
legacy_veriedge_eurosys/scripts/build_figure2_simple_pptx.js,9135,ba24705ba584b0dd409f9eccd1d2c1cccae7d38f2aed08f4bb3b6b317ea07f15
legacy_veriedge_eurosys/scripts/extract_fig1_original_icons_and_embed.ps1,8715,7d9305147029919439d020fff9b8c389b425a61cc2c5951e269f071fe89c16d9
legacy_veriedge_eurosys/scripts/figures/build_fig1_workflow.js,18324,669a6d384ed219936bf76bd0a638a2c9eb44fd73f47efb9d8ed8b63640ea5ede
legacy_veriedge_eurosys/scripts/figures/make_fig1_pdf_icons.py,8498,5f69f8e6c1edd13a3e1d7d559b004fffb8ab997a2f79ff6b3e02981504a3eb4e
legacy_veriedge_eurosys/scripts/refresh_fig1_drawio_icons.ps1,7528,74909cc4c82c13811504fbe334074fffc5f6abfe73940313c0a3ca9f72fdcd2b
legacy_veriedge_eurosys/scripts/refresh_fig1_drawio_native_icons.ps1,11626,535fc5016e0e9e42c4ee5c13959049197bf32fd513ba4263d14c9e16eec7f1cb
legacy_veriedge_eurosys/supplementary_evaluation.pdf,474966,fdafb445627cc56ac2b3784359a04f7df1bc33a8dfa8fda1fb3fb6ee3dc8c411
legacy_veriedge_eurosys/supplementary_evaluation.tex,25012,0339406a484421174335cc378325fb356c0df86d80b051533c199626080e865d
requirements.txt,64,67e102011ff7e25b735195e8fdc8a9c20453ddc58d7fd5d187f2063a5f7aba2d
scripts/README.md,397,56535a428bc6a79778a04e60b1ad209cf2a68e9a7d1fdfabb16ffa6f94a029f1
scripts/update_file_manifest.py,1739,85150f51524e86ac413a5336f02463adbb0a81d5fb6c7e8e895acc400aef12a8
shared/README.md,1032,3ca960736585dcca9eea981a721c0d6720b87a504c57537a3e7c88781d8480d9
shared/accountedge_runtime_and_captures/.gitignore,109,d6d98f8410c1af34ffd83705816a8a2312fed35e76e2afbff5826edf7512045b
shared/accountedge_runtime_and_captures/LICENSE,357,5a39ae6115a3cdd64c76bd0116b785fc8ffffd8197f177f7055e81ba138bdeeb
shared/accountedge_runtime_and_captures/README.md,4683,c51859d768c4d69b1ed68d80bda74e716f8a20bd7027ad6666327a302a1b58c5
shared/accountedge_runtime_and_captures/configs/delivery_lan.yaml,120,904c0cb11fe207e194c94cbcca811eb339aeaf0306e2d31e0c883b5d594a850a
shared/accountedge_runtime_and_captures/configs/delivery_wan.yaml,120,2845b3b4a65fabf0644a9a1fdb561fdd0a6780cc72efbb03d9324a811a9491a5
shared/accountedge_runtime_and_captures/configs/placement_default.yaml,144,ea07eabf4488674bedc48515262cb2431662f43f5c1f6b2f79dee59a8f9c2c03
shared/accountedge_runtime_and_captures/data/delivery_live_store_runs.csv,80996,e75aea41073bd729d9f5b84b8cd6d054a046941098f6ff810f602eb12c9a16e1
shared/accountedge_runtime_and_captures/data/delivery_live_store_summary.csv,1119,064deb9acea6aa1ae0df17ba6822148167dca1c01b0299226ac2540d4bc4c59c
shared/accountedge_runtime_and_captures/data/delivery_runs.csv,59688,f34f68b6371c90f69dcd5298805601cfc63d1fa4b96fc77a96e1e12f62f1b586
shared/accountedge_runtime_and_captures/data/delivery_summary.csv,1456,39aa0ddea260eeab3d6b8f33e879e2916111de41024bf210815d316e802e48cc
shared/accountedge_runtime_and_captures/data/extended/README.md,665,dcfc1eee0a3c6df89c706191019cebdb823aba31adac1da8c2b5155a838d49dc
shared/accountedge_runtime_and_captures/data/extended/e5_placement_mix.csv,3207,c8eb536781de85ca1d16c15d101c162429be7e6479491503fdc11dff59d52bd5
shared/accountedge_runtime_and_captures/data/extended/e5_policy_compare.csv,1934,462f51d37a4c29a6978246345b02f1c15cb5d0ba4ed7350923a5e6c32212e671
shared/accountedge_runtime_and_captures/data/extended/material_tamper_attack_summary.csv,31583,a0806fdcc7e1b02aea74f216144c5f3af15557575a09324de1704af39dc16002
shared/accountedge_runtime_and_captures/data/extended/material_tamper_strength_sweep.csv,59181,2466c124c56c7498a5d31a024acd703fa65a7fcb24b300afa8ff78804c3f99f3
shared/accountedge_runtime_and_captures/data/extended/projscalar_attack_summary.csv,339,1f6e0422c9b05ffacfdd909225a3e344d22af27cf10999157fdeafcf49587c35
shared/accountedge_runtime_and_captures/data/extended/projscalar_multiseed_overall_summary.csv,243,ab67e4beb9634127d66d19757b245d4d0baf58fc084e5ed68ce52fa0b5ce325a
shared/accountedge_runtime_and_captures/data/extended/projscalar_multiseed_pair_summary.csv,608,86fcf6aa439dfdcbb11ccdd4710c9be4973e28ca49f97ca3db8d8197015968f0
shared/accountedge_runtime_and_captures/data/extended/projscalar_strength_sweep_summary.csv,658,454d21a03b1cab99a57632140a527106f827a6e3fffde76c09ddca822016305f
shared/accountedge_runtime_and_captures/data/extended/verifier_overhead_summary.csv,3178,6acee72f5ede3867d1aa7807e7718944e28baf430fd7b432a36670ca13dbcaa2
shared/accountedge_runtime_and_captures/data/extended/verifier_payload_latency.csv,1183,3bd5dc58884a0217d0a0ee39883dfaf0f0b2adaef90cc43c4700f3dba9f6f3bf
shared/accountedge_runtime_and_captures/data/placement_candidates.csv,810,a06f847141f92e3baac95f33c593ff179dff72883cc0db52b1e3525425fb745e
shared/accountedge_runtime_and_captures/data/placement_replay_log.csv,9277550,9a190d3e56f3915600145f4ac28324cb88814e348d70190e1d7da21d8cdbd15a
shared/accountedge_runtime_and_captures/data/placement_results.csv,9277550,9a190d3e56f3915600145f4ac28324cb88814e348d70190e1d7da21d8cdbd15a
shared/accountedge_runtime_and_captures/data/placement_summary.csv,7065,28194eb8251c493270727d3162753d6a791b436836f4284a02240e7ce1aa58e3
shared/accountedge_runtime_and_captures/data/placement_workload.csv,22216,9466f98e1ef0fb7ce323c107a930eb320edb7dd198b566787faa5a51c4b5c4e9
shared/accountedge_runtime_and_captures/data/verifier_profiles.csv,6656,e134023dc105193151a4a687fd579b2bc35dfa977d64023f3f326dc19d229156
shared/accountedge_runtime_and_captures/data/verifier_profiles_with_ci.csv,8738,c528224cfbc127f72b517ecc4affce71366554407073d3d9539c701c774304a2
shared/accountedge_runtime_and_captures/data_collection/README.md,1916,afff589dbb5e1be56e4c96a708824873ed1fcf661a4f44c367815faae6678de6
shared/accountedge_runtime_and_captures/data_collection/collect_hf_verifier_profiles.py,10826,5be6ed03e0e8e61e2eb4c67d12b15a6aa2e1cbde3066707772cdaa8809009c1b
shared/accountedge_runtime_and_captures/data_collection/requirements-hf.txt,72,e6a640fe2fa55c4eb90e00469ca3609133d316ae49e1d810a9a470981ea2ee95
shared/accountedge_runtime_and_captures/docs/artifact_claims.md,4517,6f6cdbe32dc134e651384b642efce4861c21a2695fe2a2b090ddfbec31600441
shared/accountedge_runtime_and_captures/docs/limitations.md,1641,e95d01d1a8ee1baae9de266cb4c75d31244f54a56c92c67bae170cd3c22fbf93
shared/accountedge_runtime_and_captures/docs/model_and_device_collection.md,1643,b7235eb441ceae604368bda45bedc81dfed82bd978184544a5f805d5e491aeee
shared/accountedge_runtime_and_captures/docs/policy_definitions.md,1524,015c2dded49915ea2a455ac661ab63a6310833d5bb702873810319727ef4fa18
shared/accountedge_runtime_and_captures/docs/supplementary_evaluation.md,3727,d738ae63ebbd80938590784cb640bcedbb465d40e261abc6a94204f412d5d75d
shared/accountedge_runtime_and_captures/docs/verifier_profile_schema.md,989,38f9fe6ae6eef44971ff13b7379ba702f34c844ccdd075d6d2658eb1f63f700e
shared/accountedge_runtime_and_captures/figs/fig_alpha_sensitivity_infeasible.pdf,16451,9b27ba708f10b491430715e4244a66367a6b908a560496040087378aa975929c
shared/accountedge_runtime_and_captures/figs/fig_alpha_sensitivity_infeasible.png,40442,30fc3d1beb7b1ddd7e3091903d18161c5bad92de3ae9fdaf5b75d8f72b81c0bd
shared/accountedge_runtime_and_captures/figs/fig_delivery_live_store.pdf,18933,ee49e9250083a22fb6e09fa6fdf43389d990c35fd90c3412b6b8bb1a51007f54
shared/accountedge_runtime_and_captures/figs/fig_delivery_live_store.png,95343,44ee9190c78123762132c75ccab336b45c268b37cf9e59b87bd9dfbb759f64c5
shared/accountedge_runtime_and_captures/figs/fig_delivery_scaling.pdf,18746,9b6ed7d4e52ee4c5dff97b6fab56309302ca13aac7463a63a61f86135bd0796a
shared/accountedge_runtime_and_captures/figs/fig_delivery_scaling.png,76121,466d7d148e3d167e18d1964fe61a1809cb061a1048eb76db5c0f92c6ffbbb709
shared/accountedge_runtime_and_captures/figs/fig_delivery_sweep.pdf,19044,b8160d0f994ab58a9d65e58e5db18e88a1423f407da956dd51269028a7c25d98
shared/accountedge_runtime_and_captures/figs/fig_delivery_sweep.png,91931,b6988678e3d60394931d3ea38ca8241c9aef96671df7832f0dd50de50f3385ce
shared/accountedge_runtime_and_captures/figs/fig_e5_policy_compare.pdf,14061,07bcad5ac94e2374531985e3023d26059da6f12964aa7381a1bd8178e4afb6fa
shared/accountedge_runtime_and_captures/figs/fig_e5_policy_compare.png,46296,699e50dd24d07261c82072889b42af46d0aceee1492560755829b00ab3ce3701
shared/accountedge_runtime_and_captures/figs/fig_material_tamper_focus.pdf,14685,2bddf0ed072b60bad798e9b2ddb710380b57cf47ee8bf1bcf4c98ee0678ceca0
shared/accountedge_runtime_and_captures/figs/fig_material_tamper_focus.png,51125,0432a722266978f220cb936977d5d4cb0081ebade74df0fde044c698e5641c00
shared/accountedge_runtime_and_captures/figs/fig_material_tamper_strength_sweep.pdf,15502,0d1bc091e0bd82ce531213152853e8958094539b142a6e94fd91b7e31fa8a4d6
shared/accountedge_runtime_and_captures/figs/fig_material_tamper_strength_sweep.png,54166,902783c5b2d8a660e78d6491c52ee95536620767030472e68d68a2add45984ca
shared/accountedge_runtime_and_captures/figs/fig_placement_frontier_a1.pdf,15165,0d5d8d8981f041c768140ca548d6ab89645bc3c6a78fa5a99fbc208d29a82811
shared/accountedge_runtime_and_captures/figs/fig_placement_frontier_a1.png,47007,97cef4f06f51affea3eb740483a639e557a00873d2be751a6c8722f978d0f5c7
shared/accountedge_runtime_and_captures/figs/fig_placement_frontier_a3_queue.pdf,15686,03c4126655c07384b0efc558f3f888ae6d44467d97184fb4068e7d24be616391
shared/accountedge_runtime_and_captures/figs/fig_placement_frontier_a3_queue.png,53782,427ba52f6351c0439c472588e104acf6944b6ae12ebc0ce3ea3b885b2d5fa01d
shared/accountedge_runtime_and_captures/figs/fig_placement_replay.pdf,17071,350bd0d2294dd31581e33bb0b2921f0d7d9906335cc8b2f1eb39db29d7fd5b78
shared/accountedge_runtime_and_captures/figs/fig_placement_replay.png,92841,bdc5858430ab568bfea89157f24214f71145182171ec62236640112244ab8971
shared/accountedge_runtime_and_captures/figs/fig_projscalar_attack_sweep.pdf,17485,c621d9a2043f27bc97bbf88a6a7843d2e5792b48d7cbc4f9b5984a4e5692ee2b
shared/accountedge_runtime_and_captures/figs/fig_projscalar_attack_sweep.png,77504,b8bc22123f416b606b804e2e4abca277a6d9e18e249d628bc264590d75100342
shared/accountedge_runtime_and_captures/figs/fig_projscalar_multiseed_stability.pdf,14697,29fb8781907e43b0f7edf56e3ab3823586353bcab0b1d638f18f0241ad223180
shared/accountedge_runtime_and_captures/figs/fig_projscalar_multiseed_stability.png,30633,370186cbec991b04b8e397f27648b2e9a6d625b75a69906461f797b3ba5281c2
shared/accountedge_runtime_and_captures/figs/fig_risk_class_composition.pdf,14783,b2f89d60c6c6f3c4f05c470dc0068af4f16429e9290076c87c14e9079ef51606
shared/accountedge_runtime_and_captures/figs/fig_risk_class_composition.png,41408,0af8ab9a071951b5a47123be1789634df42c8d854dc98167f42a32dd40893b28
shared/accountedge_runtime_and_captures/figs/fig_verifier_payload_latency.pdf,15825,80e49d4ec1e0c845afe89f868f32abc07042c98d854335a65376fb3797965954
shared/accountedge_runtime_and_captures/figs/fig_verifier_payload_latency.png,68419,a94bc260898698773fc576979797495a23741108f43474229e786bc6a551e3f2
shared/accountedge_runtime_and_captures/multi_node_runner/README.md,1412,9d26f9f708ade1ea7548ac36fa65319b1fe9084d13f2a7fe54a3e77879ad4910
shared/accountedge_runtime_and_captures/multi_node_runner/device_matrix.example.yaml,619,0a0f2fe359b7c8759b6652740276a39bf75d2d1d77c38cf1560140260d045338
shared/accountedge_runtime_and_captures/multi_node_runner/env.example,455,20ca5df636b5b0d880bb289bd467161da6594e0358b605a90bad0f7dcc3bd095
shared/accountedge_runtime_and_captures/multi_node_runner/run_remote_collection.py,3315,b095760de519e52d865eeae6ca739dc2a5015179146035da55dad34bef3b503e
shared/accountedge_runtime_and_captures/prototype/README.md,1388,486a077674b00f34cfa6825b4764035eb951ce9f5b14be0da263131dbaae5c95
shared/accountedge_runtime_and_captures/prototype/__init__.py,75,154099cb719b5d9eb27583d4969e4fca0bf3087a6b64444215af21f3f0622915
shared/accountedge_runtime_and_captures/prototype/examples/__init__.py,36,d581a9f258571c5d26814fd0f27410b027e3b6b5766b0d3de6702beff190fcb1
shared/accountedge_runtime_and_captures/prototype/examples/run_end_to_end_demo.py,4407,22704341745b13066d8389c6961abfd26bf36ed645d43991ddf13e1ca5028f09
shared/accountedge_runtime_and_captures/prototype/ledger_interface/__init__.py,137,681ea5454add4ab1ee7507e97f930abe4aac30a4dc517aa0943d08a310f56832
shared/accountedge_runtime_and_captures/prototype/ledger_interface/mock_ledger.py,1908,0e508653913ae0c2f4fd4b38436763eef26a3c627876eec719b322f1fff7df73
shared/accountedge_runtime_and_captures/prototype/orchestrator/__init__.py,289,6cd6e1139ffbb87f187995b3bea9b007960401b150b83b79e9ffc9e79d734637
shared/accountedge_runtime_and_captures/prototype/orchestrator/admission.py,3269,9ccd0518badf1986dcdd06ad71b60ceca932f320b3ac431661f9cd63026e4f50
shared/accountedge_runtime_and_captures/prototype/ppd_runtime/__init__.py,173,8194dbad530979dd2f2e1514ea2112806e722f215b2e47f7f8364fbdb4842ea7
shared/accountedge_runtime_and_captures/prototype/ppd_runtime/runtime.py,2608,c0963aa66db98d8621537a48767c1c1f06b60a093a87b61d9db76bad928b758e
